FID,sta_seq,name,ylat,xlong,Strahler,HydroID,StrMi,SqMi,SqKm,Chg,OBJECTID,DrainID,SHAPE_Leng,SHAPE_Area,FNODE_,TNODE_,LPOLY_,RPOLY_,HSI_State_,NHDRCH_,NHDRCH_ID,FLOW,Enabled,checked,Div,ICCnt,ICSum,POTW,IC_Avg,SD_Pct,Q99,DIV_CFS,POTW_CFS,DivQ99,POTWQ99,DamStrMi,ICMetric,DIVMetric,DAMMetric,STPMetric,SumMetric,HSI
99,14800,Steele Brook,41.610500000000002,-73.115300000000005,3,103004492,11.646910576000000,4.919359492700000,12.741000000000000,0,12366,103004492,34499.995680100000754,19894500.597699999809265,12115,12209,173,142,2484.834217629999785,11940,8107,0,1,0,1.480000000000000,15006.000000000000000,111489.000000000000000,0.000000000000000,7.429628148740000,1.799949964860000,0.081643358850000,2.289898402000000,0.000000000000000,28.047577098400001,0.000000000000000,0.257579036120000,3.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000,10.000000000000000,3.000000000000000
100,14880,Sages Ravine Brook,42.049500000000002,-73.430099999999996,2,103003192,7.140000000000000,3.500000000000000,9.065000000000000,0,12442,103003192,34259.996703899996646,23476499.590599998831749,2950,2972,1,1,8894.691949820000445,2912,17589,0,1,0,0.000000000000000,10373.000000000000000,437.000000000000000,0.000000000000000,0.042128603100000,1.343934674860000,0.046614077240000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
101,16049,Naugatuck River,41.741199999999999,-73.114800000000002,5,103008686,166.029353681999993,61.642827962699997,159.653999999999996,0,12703,103008686,12300.001291500000661,5390100.232760000042617,8397,8616,1,1,2837.372527949999949,8406,11943,0,1,0,0.000000000000000,186235.000000000000000,879581.000000000000000,7.000000000000000,4.722962923190000,3.364069863250000,2.408675599240000,0.000000000000000,10.830600550000000,0.000000000000000,4.496496146440000,0.084322438710000,2.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,8.000000000000000,2.000000000000000
102,16546,BUTTERNUT BROOK,41.727800000000002,-73.219700000000003,4,103009270,21.395875313000001,5.584652607000000,14.464000000000000,0,12748,103009270,14340.001805399999284,6984000.350929999724030,8876,9200,1,1,5538.740354479999951,8990,11449,0,1,0,0.000000000000000,17271.000000000000000,13945.000000000000000,0.000000000000000,0.807422847550000,2.957763388770000,0.122307283580000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.046737980350000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
103,17663,Walker Brook,41.604371999999998,-73.350747999999996,3,103012246,8.260000000000000,3.511177676000000,9.093999999999999,0,12948,103012246,24060.000278399998933,17882099.641600001603365,12061,12348,1,1,5400.392071729999770,12078,8165,0,1,0,0.000000000000000,10306.000000000000000,7428.000000000000000,0.000000000000000,0.720745196970000,0.000000000000000,0.003964005540000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
104,14355,Nonewaug River,41.557499999999997,-73.212199999999996,4,103013116,83.634454534000000,25.433483928000001,65.872000000000000,0,13013,103013116,8939.999240330000248,1702800.033890000078827,13277,13339,142,142,1294.968931820000080,13060,6899,0,1,0,4.600000000000000,78022.000000000000000,150279.000000000000000,0.000000000000000,1.926110584190000,5.549707714470000,1.058015677550000,7.117251790000000,0.000000000000000,6.726981405900000,0.000000000000000,0.059783973340000,1.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,2.000000000000000
105,14482,West Branch Naugatuck River,41.818100000000001,-73.144099999999995,5,103006502,79.182267640999996,29.796410078600001,77.171999999999997,0,13643,103006502,11700.000778899999204,3398399.637689999770373,6262,6318,78,1,1250.791732149999916,6166,14144,0,1,0,0.000000000000000,89779.000000000000000,51420.000000000000000,0.000000000000000,0.572739727550000,1.399446804730000,0.640620274100000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.126290901970000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
106,16076,Housatonic River,41.767299999999999,-73.437899999999999,5,103007804,1353.546134129999928,728.799983416000032,1887.585000000000036,0,14898,103007804,22439.999508900000365,16901100.730399999767542,7556,7721,1,1,4119.744420070000160,7524,12812,0,1,0,10.050000000000001,2149805.000000000000000,3637548.000000000000000,1.420000000000000,1.692036254450000,10.152373378200000,84.294821151099995,15.549647932499999,2.197064683000000,0.184467417100000,0.026064052960000,0.019947602320000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,7.000000000000000,2.000000000000000
107,16371,Unionville Brook,41.753399999999999,-72.894900000000007,3,105000092,7.130000000000000,2.720000000000000,7.045000000000000,0,21520,105000092,5760.002053359999991,876600.047712999978103,698,717,0,0,1102.787000159999934,92,714,1,1,0,0.000000000000000,8021.000000000000000,76338.000000000000000,0.000000000000000,9.517267173670000,45.800971728299999,0.202998434580000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.280504908840000,3.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,8.000000000000000,2.000000000000000
108,15714,Cedar Swamp Brook,41.816400000000002,-72.278999999999996,3,107001775,7.057708000000000,2.566821000000000,6.648000000000000,0,27168,107001775,8759.996424159999151,2997000.051659999880940,35158,34228,0,0,3267.939269439999862,1775,35148,1,1,0,0.010000000000000,7387.000000000000000,28014.000000000000000,0.000000000000000,3.792337890890000,25.457175198100000,0.140751743020000,0.015470000000000,0.000000000000000,0.109909828950000,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
109,14305,Muddy Brook,42.014699999999998,-72.001700000000000,4,109001865,13.321381000000001,4.853130000000000,12.570000000000000,0,31317,109001865,3600.001027350000186,407699.916280000004917,1860,1876,1,1,502.292905651000012,1865,56317,0,1,0,0.000000000000000,13971.000000000000000,5620.000000000000000,0.000000000000000,0.402261828070000,1.000000000000000,0.059730922060000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
110,14686,Blackberry River,42.009599999999999,-73.280600000000007,4,103003481,79.750505001999997,37.484705561699997,97.084999999999994,0,13750,103003481,15659.995150599999761,6826499.528869999572635,3267,3269,1,1,1666.058035750000045,3201,17257,0,1,0,0.000000000000000,111860.000000000000000,71219.000000000000000,0.350000000000000,0.636679778290000,7.832220466280000,2.015422457510000,0.000000000000000,0.541530027500000,0.000000000000000,0.268693060100000,0.100312844410000,1.000000000000000,1.000000000000000,3.000000000000000,2.000000000000000,7.000000000000000,2.000000000000000
111,15035,Spruce Brook,41.747199999999999,-73.114999999999995,4,103008473,15.412454449000000,5.309351764000000,13.750999999999999,0,13832,103008473,5520.003077139999732,680400.001266999985091,8408,8398,1,1,419.818937893999987,8193,11941,0,1,0,0.000000000000000,16160.000000000000000,9537.000000000000000,0.000000000000000,0.590160891090000,1.416299566170000,0.079379748760000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
112,15132,Hop Brook,41.521400000000000,-73.077799999999996,3,103013858,29.538404150000002,11.452148767000001,29.661000000000001,0,14154,103013858,13199.998988299999837,3028499.767560000065714,14083,14053,142,142,951.030907699999943,13802,6090,0,1,0,1.920000000000000,34593.000000000000000,191898.000000000000000,0.000000000000000,5.547307258690000,5.504636476840000,0.399944474840000,2.970679008000000,0.000000000000000,7.427728584560000,0.000000000000000,0.067708464880000,3.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,9.000000000000000,3.000000000000000
113,14229,Hockanum Brook,41.437300000000000,-73.051000000000002,3,103015837,11.560000000000000,4.381322299000000,11.348000000000001,0,14271,103015837,10439.999497700000575,2366099.889210000168532,16013,16025,1,1,1249.283046960000092,15725,4107,0,1,0,0.000000000000000,13138.000000000000000,28173.000000000000000,0.000000000000000,2.144390318160000,21.434581425400001,0.247033302710000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
114,16191,Hall Meadow Brook,41.917299999999997,-73.194900000000004,2,103004719,9.897915316000001,3.803033300000000,9.850000000000000,0,14586,103004719,13200.001036300000123,3771900.122219999786466,4353,4392,1,1,1758.449031930000046,4271,16106,0,1,0,0.000000000000000,11526.000000000000000,4892.000000000000000,0.000000000000000,0.424431719590000,1.286490145640000,0.050436393510000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.101031375610000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
115,15510,Cobble Brook,41.745399999999997,-73.454200000000000,3,103008532,9.569675106000000,4.405777375000000,11.411000000000000,0,14959,103008532,11099.998218299999280,3966300.184030000120401,8467,8303,1,1,2990.168849579999915,8252,12049,0,1,0,0.250000000000000,13058.000000000000000,6779.000000000000000,0.000000000000000,0.519145351510000,15.208213760200000,0.209228368910000,0.386807162500000,0.000000000000000,1.848731912010000,0.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
116,14319,Naugatuck River,41.736100000000000,-73.105400000000003,5,103008815,168.323434319000000,62.505991700700001,161.889999999999986,0,14986,103008815,3359.997955129999809,408600.139000000024680,8707,8731,1,1,630.118131047000020,8535,11627,0,1,0,0.000000000000000,188896.000000000000000,884043.000000000000000,7.000000000000000,4.680051456890000,3.491504811110000,2.495996341220000,0.000000000000000,10.830600550000000,0.000000000000000,4.339189273300000,0.083173207920000,2.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,8.000000000000000,2.000000000000000
117,16335,Nonewaug River (Nonnewaug River),41.578299999999999,-73.174499999999995,4,103012707,50.779580574000001,15.379465275999999,39.832999999999998,0,15207,103012707,8640.002056049999737,1976399.972959999926388,12813,12863,142,142,809.818461415000002,12595,7375,0,1,0,4.460000000000000,47102.000000000000000,96860.000000000000000,0.000000000000000,2.056388263770000,0.948383116660000,0.235923988410000,6.900639779000000,0.000000000000000,29.249419804599999,0.000000000000000,0.059078865290000,2.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,8.000000000000000,2.000000000000000
118,14129,Beacon Hill Brook,41.468400000000003,-73.050100000000000,3,103015193,18.946621124000000,9.977786618000000,25.841999999999999,0,15343,103015193,28980.000794999999925,19627199.944400001317263,15431,15375,1,1,4583.370098710000093,15137,4759,0,1,0,69.670000000000002,29479.000000000000000,196334.000000000000000,0.000000000000000,6.660130940670000,14.050736449600000,0.542404729010000,107.795420046000004,0.000000000000000,198.736136101000000,0.000000000000000,0.316679156710000,3.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000,10.000000000000000,3.000000000000000
119,14317,Naugatuck River,41.443500000000000,-73.064200000000000,5,103015834,616.959588554999982,248.632426304999996,643.955000000000041,0,15369,103015834,33539.999775199998112,30519899.434799998998642,15845,16019,1,142,4051.743293049999920,15722,4277,0,1,0,176.439999999999998,748765.000000000000000,6617107.000000000000000,45.729999999999997,8.837361521969999,7.802406477200000,20.006089982900001,272.993023005999987,70.754766164499998,13.645496108400000,3.536661397850000,0.123184729450000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,12.000000000000000,3.000000000000000
120,15577,Kettletown Brook,41.427000000000000,-73.206000000000003,2,103016060,12.106697648000001,4.641151873700000,12.021000000000001,0,15382,103016060,12240.001035400000546,4633199.578549999743700,16182,16249,142,142,2082.282281150000017,15948,3924,0,1,0,0.000000000000000,14037.000000000000000,19023.000000000000000,0.000000000000000,1.355204103440000,6.223380857380000,0.142102411220000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
121,18272,West Branch Farmington River Tributary to,41.925747000000001,-73.003187999999994,2,105001813,2.030000000000000,0.930000000000000,2.409000000000000,0,21764,105001813,15060.000781999999163,5769899.388670000247657,3378,3355,0,0,3731.351609710000048,1813,3393,1,1,0,0.000000000000000,2732.000000000000000,2432.000000000000000,0.000000000000000,0.890190336750000,1.075268817200000,0.008335089870000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
122,16082,Bunnell Brook (""Burlington Brook""),41.783299999999997,-72.924700000000001,3,105001298,24.120000000000001,9.028400000000000,23.382999999999999,0,21781,105001298,8459.999239880000459,1648800.371710000094026,1029,1042,0,0,1755.706705529999908,1298,1046,1,1,0,12.960000000000001,26706.000000000000000,47876.000000000000000,0.000000000000000,1.792705759010000,39.015243712599997,0.803547939410000,20.052083304000000,0.000000000000000,24.954433109200000,0.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
123,15319,Nod Brook,41.815800000000003,-72.829400000000007,3,105001337,10.529999999999999,6.020000000000000,15.592000000000001,0,21792,105001337,42300.000295400001050,37835100.277800001204014,1217,1364,0,0,12247.241178300000684,1337,1215,1,1,0,0.840000000000000,17694.000000000000000,193250.000000000000000,0.000000000000000,10.921781394800000,56.478405315600000,0.591876746560000,1.299672066000000,0.000000000000000,2.195849175610000,0.000000000000000,0.094966761630000,3.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,9.000000000000000,3.000000000000000
124,16078,South Mountain Brook,41.662100000000002,-72.947000000000003,2,105001033,4.540000000000000,2.160000000000000,5.594000000000000,0,21815,105001033,40320.000037600002543,30707999.657800000160933,11,46,0,0,7745.535144129999935,1033,12,1,1,0,0.000000000000000,6284.000000000000000,116998.000000000000000,0.000000000000000,18.618395926200002,1.388888888890000,0.026376788730000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.220264317180000,3.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,8.000000000000000,2.000000000000000
125,14842,Indian Meadow Brook,41.930500000000002,-73.078999999999994,3,105000586,9.880000000000001,4.360000000000000,11.292000000000000,0,23496,105000586,13020.002316100000826,4996799.179870000109076,3499,3418,0,0,2414.944335319999936,586,3490,1,1,0,0.000000000000000,12770.000000000000000,11172.000000000000000,0.000000000000000,0.874862960060000,2.241362761700000,0.078750535870000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
126,14148,Bunnell Brook,41.784599999999998,-72.965699999999998,3,105001294,13.180000000000000,5.207005000000000,13.486000000000001,0,23522,105001294,40080.003109299999778,35973000.450999997556210,1021,985,0,0,14339.844580000000860,1294,1028,1,1,0,0.000000000000000,15344.000000000000000,28565.000000000000000,0.000000000000000,1.861639728880000,30.057277857999999,0.361204141410000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
127,16370,Bunnell Brook,41.780700000000003,-72.962999999999994,3,105001294,13.180000000000000,5.207005000000000,13.486000000000001,0,23522,105001294,40080.003109299999778,35973000.450999997556210,1021,985,0,0,14339.844580000000860,1294,1028,1,1,0,0.000000000000000,15344.000000000000000,28565.000000000000000,0.000000000000000,1.861639728880000,30.057277857999999,0.361204141410000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
128,15512,Mountain Brook,41.994500000000002,-72.828199999999995,3,105002116,5.030000000000000,2.011033000000000,5.209000000000000,0,23554,105002116,30480.001052399999026,26902799.466400001198053,4262,4610,0,0,10504.770787999999811,2116,4647,1,1,0,0.000000000000000,6012.000000000000000,2056.000000000000000,0.000000000000000,0.341982701260000,13.376943093900000,0.075688031040000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
129,16225,Farmington River,41.901499999999999,-72.670800000000000,6,105000461,1290.864642999999887,580.428263000000015,1503.303000000000111,0,23567,105000461,8160.000007599999662,1541699.856949999928474,2849,2791,0,0,1590.429744250000113,461,2838,1,1,0,1017.909999999999968,1702248.000000000000000,5801349.000000000000000,29.190000000000001,3.408051588250000,14.973669569300000,77.764243859000004,1574.939515119999896,45.163604293500001,20.252746467600002,0.580775971740000,0.046480473630000,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,3.000000000000000
130,16332,East Aspetuck River,41.654600000000002,-73.378500000000003,3,103011123,41.460472144000001,18.263866228000001,47.302999999999997,0,16223,103011123,19080.001553800000693,12012299.891799999400973,10837,11032,1,1,3985.228883140000107,10787,9432,0,1,0,0.000000000000000,54596.000000000000000,68796.000000000000000,0.000000000000000,1.260092314460000,1.656177501980000,0.384914130080000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.024119358710000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
131,18486,Housatonic River Unnamed Tributary to,41.611530000000002,-73.446500000000000,2,103012012,1.400000000000000,0.660000000000000,1.709000000000000,0,16280,103012012,8939.999240330000248,1457099.687840000027791,12088,12105,1,1,1149.940083420000065,11844,8137,0,1,0,0.000000000000000,1937.000000000000000,1164.000000000000000,0.000000000000000,0.600929272070000,4.594368318180000,0.011422769990000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
132,17321,East Spring Brook,41.612099999999998,-73.176100000000005,4,103012069,18.709704364000000,5.505582355000000,14.259000000000000,0,16286,103012069,9660.000265000000581,2805299.797869999893010,12044,12170,142,142,2202.092748449999817,11901,8180,0,1,0,0.870000000000000,16834.000000000000000,33182.000000000000000,0.000000000000000,1.971129856240000,0.826054592910000,0.063227578520000,1.346088925500000,0.000000000000000,21.289585288700000,0.000000000000000,0.106896397780000,1.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000,8.000000000000000,2.000000000000000
133,16431,Sprain Brook,41.569600000000001,-73.225899999999996,3,103012879,23.626217386000000,10.596072981000001,27.443999999999999,0,16335,103012879,11219.998730400000568,3161700.535809999797493,13026,13008,142,142,2037.616988799999945,12767,7185,0,1,0,0.000000000000000,31559.000000000000000,20479.000000000000000,0.000000000000000,0.648911562470000,1.954360949390000,0.216026773150000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.042325861290000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
134,17186,WEWAKA BROOK,41.487800000000000,-73.350800000000007,2,103014674,6.727208726000000,3.262210745000000,8.449000000000000,0,16449,103014674,15120.001038099999278,7116300.343489999882877,14768,14961,1,1,2473.840338800000154,14674,5371,0,1,0,0.000000000000000,9616.000000000000000,10701.000000000000000,0.000000000000000,1.112832778700000,0.000000000000000,0.003625391700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.148650062860000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
135,16984,PURCHASE BROOK,41.468600000000002,-73.291100000000000,2,103015113,6.170000000000000,1.434107691000000,3.714000000000000,0,16471,103015113,11879.997451100000035,3255299.890860000159591,15254,15346,142,142,2834.153422379999938,15057,4876,0,1,0,0.000000000000000,4476.000000000000000,3451.000000000000000,0.000000000000000,0.771000893660000,0.000000000000000,0.001336613740000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
136,16124,Flat Brook,41.938248999999999,-73.321123000000000,2,103004217,6.780000000000000,2.699151605000000,6.991000000000000,0,16789,103004217,22139.996180599999207,9778499.595809999853373,4119,4011,1,1,3883.553574139999910,3993,16459,0,1,0,0.000000000000000,8034.000000000000000,1229.000000000000000,0.000000000000000,0.152974856860000,0.000000000000000,0.002880401570000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
137,14806,Mill Brook,41.887200000000000,-73.312799999999996,2,103004703,1.820000000000000,1.020000000000000,2.642000000000000,0,16827,103004703,10319.998985599999287,3709800.329470000229776,4771,4780,1,1,1719.792385740000100,4647,15684,0,1,0,0.000000000000000,3022.000000000000000,737.000000000000000,0.000000000000000,0.243878226340000,0.000000000000000,0.000883774500000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.549450549450000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
138,14251,Housatonic River,41.880600000000001,-73.365399999999994,5,103005156,1202.417380059999914,670.063209235000045,1735.457000000000107,0,16853,103005156,14579.998733599999468,7294499.529749999754131,4849,4954,1,1,2497.145899310000004,4820,15599,0,1,0,10.050000000000001,1973261.000000000000000,3569205.000000000000000,1.420000000000000,1.808785051750000,10.460426386700000,77.274141094100003,15.549647932499999,2.197064683000000,0.201227056200000,0.028432081570000,0.018296475390000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,7.000000000000000,2.000000000000000
139,16103,Guinea Brook,41.823993999999999,-73.430092000000002,3,103006317,10.609999999999999,3.407438020000000,8.824999999999999,0,16950,103006317,15120.001038099999278,5985899.880590000189841,6123,6070,1,1,2723.917032859999836,5981,14339,0,1,0,0.000000000000000,10702.000000000000000,2335.000000000000000,0.000000000000000,0.218183517100000,1.297523747770000,0.044329922950000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
140,15043,Furnace Brook,41.821199999999997,-73.371300000000005,4,103006457,34.591097148999999,12.811884056000000,33.183000000000000,0,16962,103006457,42840.002599899999041,44593199.530100002884865,5725,6213,1,1,13480.121990499999811,6121,14697,0,1,0,0.000000000000000,38251.000000000000000,18402.000000000000000,0.000000000000000,0.481085461820000,7.850710829290000,0.548047999400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.028909172660000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000
141,18429,Still Brook,41.723260000000003,-73.246930000000006,3,103009224,5.478159117000000,2.215388694000000,5.738000000000000,0,17214,103009224,13920.000013000000763,3030299.782920000143349,9060,9154,1,1,1334.107180819999940,8944,11267,0,1,0,0.000000000000000,6820.000000000000000,8950.000000000000000,0.000000000000000,1.312316715540000,0.377420013590000,0.014110989910000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
142,14804,Mill Brook,41.880400000000002,-73.331000000000003,3,103005089,7.640000000000000,2.905818672000000,7.526000000000000,0,17972,103005089,6660.001798199999939,1283400.355669999960810,4847,4887,1,1,1436.509100440000111,4753,15601,0,1,0,0.000000000000000,8859.000000000000000,3307.000000000000000,0.000000000000000,0.373292696690000,0.000000000000000,0.003150317300000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.130890052360000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
143,16127,Jakes Brook,41.864151000000000,-73.167441999999994,3,103005443,5.149002111000000,1.517908060000000,3.931000000000000,0,17998,103005443,15540.000782499999332,7064099.867239999584854,5266,5193,1,1,3924.989677739999934,5107,15249,0,1,0,0.000000000000000,4733.000000000000000,654.000000000000000,0.000000000000000,0.138178744980000,0.000000000000000,0.001432023420000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
144,18621,Pond Mountain Brook,41.767439000000003,-73.473600000000005,3,103007854,6.606876359000000,1.883977270000000,4.879000000000000,0,18262,103007854,9660.000265000000581,1690200.018510000081733,7706,7775,1,1,2240.307649079999919,7574,12667,0,1,0,0.000000000000000,5936.000000000000000,2492.000000000000000,0.000000000000000,0.419811320750000,0.000000000000000,0.001861527080000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.151357456330000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
145,17151,LAKE WARAMAUG BROOK tributary to,41.738300000000002,-73.336900000000000,2,103008754,1.385885966000000,0.683357447000000,1.770000000000000,0,18324,103008754,5279.997956920000433,448200.446273999987170,8638,8680,1,1,663.586648620000005,8474,11693,0,1,0,0.000000000000000,2086.000000000000000,748.000000000000000,0.000000000000000,0.358581016300000,0.000000000000000,0.000543433060000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
146,15993,Naugatuck River,41.717399999999998,-73.086699999999993,5,103009385,178.013536944999998,66.149331087500002,171.325999999999993,0,18363,103009385,21300.002835800001776,7506899.130780000239611,9229,9316,1,1,1880.867258790000051,9105,11091,0,1,0,0.000000000000000,199914.000000000000000,905668.000000000000000,7.000000000000000,4.530288023850000,3.854684620300000,2.810363792050000,0.000000000000000,10.830600550000000,0.000000000000000,3.853807318690000,0.078645704370000,2.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,8.000000000000000,2.000000000000000
147,16795,LAKE WARAMAUG BROOK (""Sucker Brook""),41.706899999999997,-73.345600000000005,3,103009681,19.597722788999999,7.972264968000000,20.648000000000000,0,18376,103009681,14219.997197200000301,3740399.730489999987185,9474,9608,1,1,2325.965452999999798,9401,10843,0,1,0,0.000000000000000,23970.000000000000000,21303.000000000000000,0.000000000000000,0.888735919900000,1.625875580530000,0.139391101180000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000
148,14128,Bantam River,41.688400000000001,-73.266800000000003,2,103010064,6.940000000000000,2.289610018700000,5.930000000000000,1,7336,103010064,11940.001803099999961,4624199.747489999979734,9860,10001,142,137,2749.323181419999855,9784,10449,0,1,0,1.490000000000000,139471.000000000000000,236012.000000000000000,0.800000000000000,1.692194076190000,3.192957890080000,1.623745982680000,2.305370688500000,1.237782920000000,1.419785306990000,0.762300835970000,0.028774753160000,1.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000,9.000000000000000,3.000000000000000
149,14183,East Aspetuck River,41.597900000000003,-73.415199999999999,3,103012448,56.530472144000001,24.375326704999999,63.131999999999998,0,18559,103012448,25859.997720100000151,22305600.225900001823902,12281,12604,1,1,9807.062420649999694,12336,7944,0,1,0,0.000000000000000,72713.000000000000000,148632.000000000000000,0.000000000000000,2.044091152890000,2.453204760730000,0.666047879700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.017689574530000,2.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,2.000000000000000
