Cruise,Station Name,Date,Time_ON,Time_OFF
WQAUG14,15,2014-08-05,12:12:00,12:18:00
WQAUG14,16,2014-08-05,14:56:00,15:03:00
WQAUG14,18,2014-08-05,15:23:00,15:29:00
WQAUG14,19,2014-08-05,09:53:00,10:00:00
WQAUG14,20,2014-08-05,10:27:00,10:34:00
WQAUG14,21,2014-08-05,07:31:00,07:39:00
WQAUG14,22,2014-08-05,09:26:00,09:33:00
WQAUG14,23,2014-08-05,08:18:00,08:25:00
WQAUG14,25,2014-08-04,14:01:00,14:07:00
WQAUG14,26,2014-08-04,17:04:00,17:10:00
WQAUG14,27,2014-08-04,15:44:00,15:51:00
WQAUG14,28,2014-08-04,15:06:00,15:15:00
WQAUG14,29,2014-08-04,16:38:00,16:43:00
WQAUG14,30,2014-08-04,16:14:00,16:20:00
WQAUG14,31,2014-08-04,13:13:00,13:21:00
WQAUG14,A4,2014-08-06,13:26:00,13:37:00
WQAUG14,B3,2014-08-06,14:08:00,00:00:00
WQAUG14,BLANK A,2014-08-06,00:00:00,00:00:00
WQAUG14,BLANK B,2014-08-05,00:00:00,00:00:00
WQAUG14,BLANK C,2014-08-04,00:00:00,00:00:00
WQAUG14,C1,2014-08-06,12:10:00,12:20:00
WQAUG14,C2,2014-08-06,11:08:00,11:18:00
WQAUG14,D3,2014-08-06,16:19:00,16:48:00
WQAUG14,E1,2014-08-05,13:25:00,13:35:00
WQAUG14,F2,2014-08-05,14:26:00,14:41:00
WQAUG14,F3,2014-08-05,11:06:00,11:15:00
WQAUG14,H2,2014-08-05,07:56:00,08:03:00
WQAUG14,H4,2014-08-05,08:40:00,09:01:00
WQAUG14,H6,2014-08-04,14:23:00,14:35:00
WQAUG14,I2,2014-08-04,12:00:00,12:20:00
WQAUG14,J2,2014-08-04,10:48:00,10:55:00
WQAUG14,K2,2014-08-04,06:58:00,07:23:00
WQAUG14,M3,2014-08-04,08:11:00,08:22:00
WQAUG15,01,2015-08-04,11:45:00,11:53:00
WQAUG15,02,2015-08-04,12:41:00,12:49:00
WQAUG15,03,2015-08-04,11:04:00,11:13:00
WQAUG15,04,2015-08-04,13:13:00,13:19:00
WQAUG15,05,2015-08-04,10:42:00,10:50:00
WQAUG15,06,2015-08-04,14:00:00,14:07:00
WQAUG15,07,2015-08-04,14:21:00,14:28:00
WQAUG15,08,2015-08-04,10:08:00,10:14:00
WQAUG15,09,2015-08-04,09:37:00,09:44:00
WQAUG15,10,2015-08-04,15:39:00,15:48:00
WQAUG15,12,2015-08-04,09:05:00,09:10:00
WQAUG15,13,2015-08-05,10:39:00,10:47:00
WQAUG15,14,2015-08-05,11:42:00,11:51:00
WQAUG15,15,2015-08-04,16:17:00,16:25:00
WQAUG15,16,2015-08-04,08:26:00,08:34:00
WQAUG15,18,2015-08-05,09:26:00,09:32:00
WQAUG15,19,2015-08-05,12:53:00,13:01:00
WQAUG15,20,2015-08-05,13:26:00,13:34:00
WQAUG15,21,2015-08-06,07:21:00,07:27:00
WQAUG15,22,2015-08-05,15:26:00,15:35:00
WQAUG15,25,2015-08-05,14:13:00,14:19:00
WQAUG15,26,2015-08-06,08:06:00,08:12:00
WQAUG15,29,2015-08-06,08:33:00,08:38:00
WQAUG15,30,2015-08-06,08:58:00,09:07:00
WQAUG15,A4,2015-08-03,15:18:00,15:31:00
WQAUG15,B3,2015-08-04,12:10:00,12:28:00
WQAUG15,BLANK A,2015-08-03,00:00:00,00:00:00
WQAUG15,BLANK B,2015-08-05,00:00:00,00:00:00
WQAUG15,BLANK C,2015-08-06,00:00:00,00:00:00
WQAUG15,C1,2015-08-04,11:23:00,11:33:00
WQAUG15,C2,2015-08-04,13:37:00,13:50:00
WQAUG15,D3,2015-08-04,14:42:00,00:00:00
WQAUG15,E1,2015-08-05,11:08:00,11:24:00
WQAUG15,F2,2015-08-05,10:01:00,00:00:00
WQAUG15,F3,2015-08-05,12:14:00,12:29:00
WQAUG15,H2,2015-08-06,07:43:00,07:50:00
WQAUG15,H4,2015-08-06,10:04:00,10:26:00
WQAUG15,H6,2015-08-05,14:36:00,14:48:00
WQAUG15,I2,2015-08-06,11:41:00,12:02:00
WQAUG15,J2,2015-08-06,13:02:00,13:10:00
WQAUG15,K2,2015-08-06,16:38:00,16:54:00
WQAUG15,M3,2015-08-06,15:30:00,15:42:00
WQAUG16,01,2016-08-03,09:41:00,00:00:00
WQAUG16,02,2016-08-03,11:38:00,11:46:00
WQAUG16,03,2016-08-03,09:20:00,00:00:00
WQAUG16,04,2016-08-03,12:26:00,12:31:00
WQAUG16,05,2016-08-03,09:04:00,09:11:00
WQAUG16,06,2016-08-03,13:10:00,13:18:00
WQAUG16,07,2016-08-03,13:26:00,13:32:00
WQAUG16,08,2016-08-03,08:41:00,08:51:00
WQAUG16,09,2016-08-04,12:06:00,00:00:00
WQAUG16,10,2016-08-02,10:49:00,10:57:00
WQAUG16,12,2016-08-02,09:20:00,09:26:00
WQAUG16,13,2016-08-02,09:45:00,09:55:00
WQAUG16,14,2016-08-02,11:48:00,11:56:00
WQAUG16,15,2016-08-04,10:28:00,10:35:00
WQAUG16,16,2016-08-02,08:57:00,09:03:00
WQAUG16,18,2016-08-02,08:32:00,08:39:00
WQAUG16,19,2016-08-02,13:47:00,13:57:00
WQAUG16,20,2016-08-02,13:09:00,13:17:00
WQAUG16,21,2016-08-02,08:05:00,08:12:00
WQAUG16,22,2016-08-02,14:18:00,14:27:00
WQAUG16,23,2016-08-02,14:54:00,15:01:00
WQAUG16,25,2016-08-04,09:25:00,09:33:00
WQAUG16,26,2016-08-04,07:37:00,07:44:00
WQAUG16,27,2016-08-04,08:26:00,08:32:00
WQAUG16,29,2016-08-04,07:54:00,08:01:00
WQAUG16,30,2016-08-04,08:08:00,08:15:00
WQAUG16,A4,2016-08-03,10:10:00,10:25:00
WQAUG16,B3,2016-08-03,11:00:00,11:09:00
WQAUG16,BLANK A,2016-08-03,00:00:00,00:00:00
WQAUG16,BLANK B,2016-08-04,00:00:00,00:00:00
WQAUG16,BLANK C,2016-08-01,00:00:00,00:00:00
WQAUG16,C1,2016-08-03,11:54:00,12:03:00
WQAUG16,C2,2016-08-03,12:42:00,12:52:00
WQAUG16,D3,2016-08-04,11:19:00,11:51:00
WQAUG16,E1,2016-08-04,10:50:00,11:04:00
WQAUG16,F2,2016-08-04,12:42:00,12:54:00
WQAUG16,F3,2016-08-04,09:58:00,10:11:00
WQAUG16,H2,2016-08-01,12:23:00,12:33:00
WQAUG16,H4,2016-08-04,08:44:00,08:56:00
WQAUG16,H6,2016-08-04,09:06:00,09:18:00
WQAUG16,I2,2016-08-01,11:03:00,11:24:00
WQAUG16,J2,2016-08-01,00:00:00,10:24:00
WQAUG16,K2,2016-08-01,07:12:00,07:59:00
WQAUG16,M3,2016-08-01,09:02:00,09:16:00
WQAUG17,01,2017-08-01,11:52:00,11:59:00
WQAUG17,02,2017-08-01,13:54:00,14:03:00
WQAUG17,03,2017-08-01,11:08:00,11:16:00
WQAUG17,04,2017-08-01,14:25:00,14:32:00
WQAUG17,05,2017-08-01,10:44:00,10:51:00
WQAUG17,06,2017-08-01,14:46:00,14:54:00
WQAUG17,07,2017-08-01,15:09:00,15:14:00
WQAUG17,08,2017-08-01,09:47:00,09:53:00
WQAUG17,09,2017-08-01,09:14:00,09:21:00
WQAUG17,10,2017-08-02,09:55:00,10:04:00
WQAUG17,12,2017-08-01,08:42:00,08:48:00
WQAUG17,13,2017-08-02,08:46:00,08:54:00
WQAUG17,14,2017-08-02,11:04:00,11:13:00
WQAUG17,15,2017-08-02,10:35:00,10:43:00
WQAUG17,16,2017-08-01,08:12:00,08:18:00
WQAUG17,18,2017-08-02,07:39:00,07:46:00
WQAUG17,19,2017-08-02,15:32:00,15:42:00
WQAUG17,20,2017-08-02,12:14:00,12:22:00
WQAUG17,21,2017-07-31,17:00:00,17:07:00
WQAUG17,22,2017-08-02,15:02:00,15:11:00
WQAUG17,23,2017-08-02,14:27:00,14:35:00
WQAUG17,25,2017-08-02,12:54:00,13:00:00
WQAUG17,26,2017-07-31,16:14:00,16:21:00
WQAUG17,27,2017-07-31,14:48:00,14:57:00
WQAUG17,28,2017-07-31,14:10:00,14:20:00
WQAUG17,29,2017-07-31,15:47:00,15:53:00
WQAUG17,30,2017-07-31,15:21:00,15:29:00
WQAUG17,31,2017-07-31,13:30:00,13:39:00
WQAUG17,A4,2017-08-01,12:46:00,12:58:00
WQAUG17,B3,2017-08-01,13:27:00,13:41:00
WQAUG17,BLANK A,2017-08-01,00:00:00,00:00:00
WQAUG17,BLANK B,2017-08-02,00:00:00,00:00:00
WQAUG17,BLANK C,2017-07-31,00:00:00,00:00:00
WQAUG17,C1,2017-08-01,11:30:00,11:39:00
WQAUG17,C2,2017-08-01,10:24:00,10:34:00
WQAUG17,D3,2017-08-01,15:30:00,15:56:00
WQAUG17,E1,2017-08-02,09:15:00,09:27:00
WQAUG17,F2,2017-08-02,08:10:00,08:25:00
WQAUG17,F3,2017-08-02,11:33:00,11:46:00
WQAUG17,H2,2017-07-31,16:37:00,16:45:00
WQAUG17,H4,2017-08-02,13:58:00,14:14:00
WQAUG17,H6,2017-08-02,13:18:00,13:30:00
WQAUG17,I2,2017-07-31,12:06:00,12:32:00
WQAUG17,J2,2017-07-31,10:56:00,11:05:00
WQAUG17,K2,2017-07-31,07:03:00,07:34:00
WQAUG17,M3,2017-07-31,08:23:00,08:36:00
WQAUG18,01,2018-08-02,12:13:00,12:18:00
WQAUG18,02,2018-08-02,10:50:00,10:57:00
WQAUG18,03,2018-08-02,12:26:00,12:33:00
WQAUG18,04,2018-08-02,10:12:00,10:16:00
WQAUG18,05,2018-08-02,12:40:00,12:45:00
WQAUG18,06,2018-08-02,09:33:00,09:40:00
WQAUG18,07,2018-08-02,09:20:00,09:25:00
WQAUG18,08,2018-08-02,13:00:00,13:05:00
WQAUG18,09,2018-08-01,09:20:00,09:26:00
WQAUG18,10,2018-07-31,10:22:00,10:30:00
WQAUG18,12,2018-08-01,08:43:00,08:50:00
WQAUG18,13,2018-07-31,09:13:00,09:23:00
WQAUG18,14,2018-07-31,11:41:00,11:52:00
WQAUG18,15,2018-07-31,11:06:00,11:17:00
WQAUG18,16,2018-07-31,08:13:00,08:21:00
WQAUG18,18,2018-07-31,07:46:00,00:00:00
WQAUG18,19,2018-07-31,14:06:00,14:15:00
WQAUG18,20,2018-07-31,13:29:00,13:40:00
WQAUG18,21,2018-07-30,15:10:00,15:16:00
WQAUG18,22,2018-07-31,14:35:00,00:00:00
WQAUG18,23,2018-07-31,17:24:00,17:32:00
WQAUG18,25,2018-07-31,15:36:00,15:45:00
WQAUG18,26,2018-07-30,14:17:00,14:25:00
WQAUG18,29,2018-07-30,13:46:00,13:51:00
WQAUG18,30,2018-07-30,13:18:00,13:27:00
WQAUG18,A4,2018-08-02,11:34:00,11:51:00
WQAUG18,B3,2018-08-02,11:03:00,11:17:00
WQAUG18,BLANK A,2018-08-02,00:00:00,00:00:00
WQAUG18,BLANK B,2018-07-31,00:00:00,00:00:00
WQAUG18,BLANK C,2018-07-30,00:00:00,00:00:00
WQAUG18,C1,2018-08-02,10:28:00,00:00:00
WQAUG18,C2,2018-08-02,09:46:00,09:58:00
WQAUG18,D3,2018-08-02,08:28:00,09:11:00
WQAUG18,E1,2018-07-31,09:41:00,09:55:00
WQAUG18,F2,2018-07-31,08:36:00,08:51:00
WQAUG18,F3,2018-07-31,12:21:00,12:54:00
WQAUG18,H2,2018-07-30,14:45:00,14:53:00
WQAUG18,H4,2018-07-31,16:45:00,00:00:00
WQAUG18,H6,2018-07-31,16:03:00,16:16:00
WQAUG18,I2,2018-07-30,12:25:00,12:41:00
WQAUG18,J2,2018-07-30,11:24:00,11:34:00
WQAUG18,K2,2018-07-30,10:09:00,10:38:00
WQAUG18,M3,2018-07-30,08:59:00,09:14:00
WQAUG19,01,2019-07-30,11:44:00,11:51:00
WQAUG19,02,2019-07-30,13:50:00,13:57:00
WQAUG19,03,2019-07-30,11:01:00,11:10:00
WQAUG19,04,2019-07-30,14:18:00,14:25:00
WQAUG19,05,2019-07-30,10:36:00,10:44:00
WQAUG19,06,2019-07-30,14:38:00,14:46:00
WQAUG19,07,2019-07-30,15:01:00,15:07:00
WQAUG19,08,2019-07-30,09:37:00,09:44:00
WQAUG19,09,2019-07-30,09:06:00,09:14:00
WQAUG19,10,2019-08-01,09:56:00,00:00:00
WQAUG19,12,2019-07-30,08:31:00,08:38:00
WQAUG19,13,2019-08-01,08:47:00,08:57:00
WQAUG19,14,2019-08-01,11:12:00,00:00:00
WQAUG19,15,2019-08-01,10:39:00,10:47:00
WQAUG19,16,2019-07-30,08:03:00,08:08:00
WQAUG19,18,2019-08-01,07:42:00,07:52:00
WQAUG19,19,2019-08-01,12:22:00,12:32:00
WQAUG19,20,2019-07-31,08:49:00,08:58:00
WQAUG19,21,2019-07-31,07:31:00,07:39:00
WQAUG19,22,2019-07-31,08:08:00,08:18:00
WQAUG19,23,2019-07-31,10:57:00,11:05:00
WQAUG19,25,2019-07-31,09:36:00,09:43:00
WQAUG19,26,2019-07-31,13:10:00,13:17:00
WQAUG19,27,2019-07-31,11:34:00,11:42:00
WQAUG19,28,2019-07-29,14:30:00,14:41:00
WQAUG19,29,2019-07-31,12:36:00,12:43:00
WQAUG19,30,2019-07-31,12:06:00,12:14:00
WQAUG19,A4,2019-07-30,12:58:00,13:09:00
WQAUG19,B3,2019-07-30,12:10:00,00:00:00
WQAUG19,BLANK A,2019-07-30,00:00:00,00:00:00
WQAUG19,BLANK B,2019-08-01,00:00:00,00:00:00
WQAUG19,BLANK C,2019-07-29,00:00:00,00:00:00
WQAUG19,C1,2019-07-30,11:20:00,11:30:00
WQAUG19,C2,2019-07-30,10:16:00,10:27:00
WQAUG19,D3,2019-07-30,15:22:00,15:48:00
WQAUG19,E1,2019-08-01,09:15:00,09:31:00
WQAUG19,F2,2019-08-01,08:14:00,00:00:00
WQAUG19,F3,2019-08-01,11:46:00,11:59:00
WQAUG19,H2,2019-07-29,15:57:00,16:08:00
WQAUG19,H4,2019-07-29,15:12:00,00:00:00
WQAUG19,H6,2019-07-31,10:00:00,10:13:00
WQAUG19,I2,2019-07-29,13:03:00,13:26:00
WQAUG19,J2,2019-07-29,11:32:00,11:47:00
WQAUG19,K2,2019-07-29,07:09:00,07:46:00
WQAUG19,M3,2019-07-29,09:01:00,09:15:00
WQAUG20,01,2020-08-12,10:54:00,10:59:00
WQAUG20,02,2020-08-12,13:10:00,13:15:00
WQAUG20,03,2020-08-12,10:27:00,10:33:00
WQAUG20,04,2020-08-12,13:50:00,13:57:00
WQAUG20,05,2020-08-03,11:04:00,11:09:00
WQAUG20,06,2020-08-12,14:13:00,14:18:00
WQAUG20,07,2020-08-12,14:33:00,14:40:00
WQAUG20,08,2020-08-03,09:57:00,10:02:00
WQAUG20,09,2020-08-03,09:18:00,09:32:00
WQAUG20,10,2020-08-11,10:48:00,10:54:00
WQAUG20,12,2020-08-03,08:44:00,08:48:00
WQAUG20,13,2020-08-11,09:39:00,09:45:00
WQAUG20,14,2020-08-11,11:57:00,12:05:00
WQAUG20,15,2020-08-11,11:28:00,11:35:00
WQAUG20,16,2020-08-03,08:10:00,08:16:00
WQAUG20,18,2020-08-11,08:15:00,08:21:00
WQAUG20,19,2020-08-11,13:01:00,13:08:00
WQAUG20,20,2020-08-11,13:34:00,13:41:00
WQAUG20,21,2020-08-11,07:40:00,07:45:00
WQAUG20,22,2020-08-11,15:31:00,15:39:00
WQAUG20,23,2020-08-11,16:40:00,16:47:00
WQAUG20,25,2020-08-11,14:18:00,14:25:00
WQAUG20,26,2020-08-10,15:33:00,15:44:00
WQAUG20,27,2020-08-10,14:04:00,14:11:00
WQAUG20,28,2020-08-10,13:25:00,13:33:00
WQAUG20,29,2020-08-10,15:03:00,15:08:00
WQAUG20,30,2020-08-10,14:39:00,14:44:00
WQAUG20,A4,2020-08-12,12:14:00,12:24:00
WQAUG20,B3,2020-08-12,11:17:00,11:40:00
WQAUG20,BLANK A,2020-08-12,00:00:00,00:00:00
WQAUG20,BLANK B,2020-08-11,00:00:00,00:00:00
WQAUG20,BLANK C,2020-08-10,00:00:00,00:00:00
WQAUG20,C1,2020-08-12,13:26:00,13:32:00
WQAUG20,C2,2020-08-03,10:34:00,10:48:00
WQAUG20,D3,2020-08-12,14:57:00,15:25:00
WQAUG20,E1,2020-08-11,10:10:00,10:19:00
WQAUG20,F2,2020-08-11,08:59:00,09:16:00
WQAUG20,F3,2020-08-11,12:27:00,12:38:00
WQAUG20,H2,2020-08-10,15:57:00,16:03:00
WQAUG20,H4,2020-08-11,16:04:00,16:24:00
WQAUG20,H6,2020-08-11,14:42:00,14:53:00
WQAUG20,I2,2020-08-10,11:59:00,12:30:00
WQAUG20,J2,2020-08-10,10:49:00,10:57:00
WQAUG20,K2,2020-08-10,07:01:00,07:26:00
WQAUG20,M3,2020-08-10,08:12:00,08:22:00
WQAUG21,01,2021-08-03,11:41:00,11:47:00
WQAUG21,02,2021-08-03,13:55:00,14:01:00
WQAUG21,03,2021-08-03,11:10:00,11:19:00
WQAUG21,04,2021-08-03,14:39:00,14:46:00
WQAUG21,05,2021-08-03,10:25:00,10:32:00
WQAUG21,06,2021-08-03,15:00:00,15:07:00
WQAUG21,07,2021-08-03,15:22:00,15:28:00
WQAUG21,08,2021-08-03,09:49:00,09:55:00
WQAUG21,09,2021-08-03,09:15:00,09:21:00
WQAUG21,10,2021-08-04,10:03:00,10:11:00
WQAUG21,12,2021-08-03,08:40:00,08:47:00
WQAUG21,13,2021-08-04,08:51:00,09:00:00
WQAUG21,14,2021-08-04,11:13:00,11:22:00
WQAUG21,15,2021-08-04,10:43:00,10:52:00
WQAUG21,16,2021-08-03,08:09:00,08:15:00
WQAUG21,18,2021-08-04,07:46:00,07:52:00
WQAUG21,19,2021-08-04,12:19:00,12:27:00
WQAUG21,20,2021-08-04,12:55:00,13:01:00
WQAUG21,21,2021-08-04,17:10:00,17:16:00
WQAUG21,22,2021-08-04,16:05:00,16:14:00
WQAUG21,23,2021-08-04,16:44:00,16:51:00
WQAUG21,25,2021-08-04,13:36:00,13:42:00
WQAUG21,26,2021-08-02,14:59:00,15:05:00
WQAUG21,27,2021-08-02,13:29:00,13:36:00
WQAUG21,28,2021-08-04,14:40:00,14:50:00
WQAUG21,29,2021-08-02,14:29:00,14:35:00
WQAUG21,30,2021-08-02,14:01:00,14:08:00
WQAUG21,A4,2021-08-03,13:00:00,13:12:00
WQAUG21,B3,2021-08-03,12:05:00,12:29:00
WQAUG21,BLANK A,2021-08-03,00:00:00,00:00:00
WQAUG21,BLANK B,2021-08-04,00:00:00,00:00:00
WQAUG21,BLANK C,2021-08-02,00:00:00,00:00:00
WQAUG21,C1,2021-08-03,14:12:00,14:22:00
WQAUG21,C2,2021-08-03,10:41:00,10:54:00
WQAUG21,D3,2021-08-03,15:44:00,16:09:00
WQAUG21,E1,2021-08-04,09:21:00,09:34:00
WQAUG21,F2,2021-08-04,08:17:00,08:30:00
WQAUG21,F3,2021-08-04,11:45:00,11:57:00
WQAUG21,H2,2021-08-02,15:24:00,15:31:00
WQAUG21,H4,2021-08-04,15:19:00,15:39:00
WQAUG21,H6,2021-08-04,13:59:00,14:11:00
WQAUG21,I2,2021-08-02,12:06:00,12:23:00
WQAUG21,J2,2021-08-02,10:50:00,10:58:00
WQAUG21,K2,2021-08-02,06:56:00,07:17:00
WQAUG21,M3,2021-08-02,08:17:00,08:28:00
WQAUG91,A2,1991-08-12,12:06:00,00:00:00
WQAUG91,A2_ISC,1991-08-13,08:42:00,00:00:00
WQAUG91,A3_ISC,1991-08-13,08:59:00,00:00:00
WQAUG91,A5_ISC,1991-08-13,10:10:00,00:00:00
WQAUG91,B1S_ISC,1991-08-12,10:38:00,00:00:00
WQAUG91,B2_ISC,1991-08-12,10:22:00,00:00:00
WQAUG91,B3,1991-08-12,11:07:00,00:00:00
WQAUG91,B3_ISC,1991-08-12,10:15:00,00:00:00
WQAUG91,B4_ISC,1991-08-12,10:03:00,00:00:00
WQAUG91,BLANK A,1991-08-12,00:00:00,00:00:00
WQAUG91,BLANK B,1991-08-13,00:00:00,00:00:00
WQAUG91,C1_ISC,1991-08-12,11:04:00,00:00:00
WQAUG91,C2_ISC,1991-08-12,11:32:00,00:00:00
WQAUG91,D3,1991-08-12,09:52:00,00:00:00
WQAUG91,F3,1991-08-13,08:56:00,00:00:00
WQAUG91,H6,1991-08-13,10:00:00,00:00:00
WQAUG91,H-B_ISC,1991-08-13,10:22:00,00:00:00
WQAUG91,H-C1_ISC,1991-08-13,10:02:00,00:00:00
WQAUG91,I2,1991-08-13,11:21:00,00:00:00
WQAUG91,M3,1991-08-13,14:12:00,00:00:00
WQAUG92,A2,1992-08-06,11:28:00,00:00:00
WQAUG92,A2_ISC,1992-08-10,08:33:00,00:00:00
WQAUG92,A3_ISC,1992-08-10,08:55:00,00:00:00
WQAUG92,A5_ISC,1992-08-10,10:00:00,00:00:00
WQAUG92,B1S_ISC,1992-08-10,10:42:00,00:00:00
WQAUG92,B2_ISC,1992-08-10,10:52:00,00:00:00
WQAUG92,B3,1992-08-06,10:27:00,00:00:00
WQAUG92,B3_ISC,1992-08-10,11:09:00,00:00:00
WQAUG92,B4_ISC,1992-08-10,11:23:00,00:00:00
WQAUG92,BLANK A,1992-08-05,00:00:00,00:00:00
WQAUG92,BLANK B,1992-08-06,00:00:00,00:00:00
WQAUG92,C1_ISC,1992-08-10,11:45:00,00:00:00
WQAUG92,C2_ISC,1992-08-10,12:13:00,00:00:00
WQAUG92,D3,1992-08-06,09:16:00,00:00:00
WQAUG92,F3,1992-08-05,13:13:00,00:00:00
WQAUG92,H6,1992-08-05,12:09:00,00:00:00
WQAUG92,H-B_ISC,1992-08-10,10:14:00,00:00:00
WQAUG92,H-C1_ISC,1992-08-10,09:53:00,00:00:00
WQAUG92,I2,1992-08-05,10:48:00,00:00:00
WQAUG92,M3,1992-08-05,07:55:00,00:00:00
WQAUG93,A2,1993-08-03,00:00:00,00:00:00
WQAUG93,A2_ISC,1993-08-02,08:38:00,00:00:00
WQAUG93,A3_ISC,1993-08-02,08:58:00,00:00:00
WQAUG93,A5_ISC,1993-08-02,10:10:00,00:00:00
WQAUG93,B1S_ISC,1993-08-02,10:46:00,00:00:00
WQAUG93,B2_ISC,1993-08-02,11:00:00,00:00:00
WQAUG93,B3,1993-08-03,00:00:00,00:00:00
WQAUG93,B3_ISC,1993-08-02,11:18:00,00:00:00
WQAUG93,B4_ISC,1993-08-02,11:34:00,00:00:00
WQAUG93,BLANK A,1993-08-02,00:00:00,00:00:00
WQAUG93,BLANK B,1993-08-03,00:00:00,00:00:00
WQAUG93,C1_ISC,1993-08-02,11:58:00,00:00:00
WQAUG93,C2_ISC,1993-08-02,12:30:00,00:00:00
WQAUG93,D3,1993-08-03,00:00:00,00:00:00
WQAUG93,F3,1993-08-02,00:00:00,00:00:00
WQAUG93,H6,1993-08-02,00:00:00,00:00:00
WQAUG93,H-B_ISC,1993-08-02,10:19:00,00:00:00
WQAUG93,H-C1_ISC,1993-08-02,10:00:00,00:00:00
WQAUG93,I2,1993-08-02,00:00:00,00:00:00
WQAUG93,M3,1993-08-02,00:00:00,00:00:00
WQAUG94,01,1994-08-02,13:52:00,14:07:00
WQAUG94,02,1994-08-02,10:58:00,11:10:00
WQAUG94,03,1994-08-03,11:31:00,11:47:00
WQAUG94,04,1994-08-03,12:03:00,12:15:00
WQAUG94,05,1994-08-03,10:59:00,11:16:00
WQAUG94,06,1994-08-03,12:28:00,12:40:00
WQAUG94,07,1994-08-03,12:50:00,13:00:00
WQAUG94,08,1994-08-03,10:20:00,10:35:00
WQAUG94,09,1994-08-03,09:43:00,09:58:00
WQAUG94,10,1994-08-03,13:23:00,13:35:00
WQAUG94,12,1994-08-03,09:03:00,09:18:00
WQAUG94,13,1994-08-02,08:59:00,09:11:00
WQAUG94,14,1994-08-03,14:36:00,14:54:00
WQAUG94,15,1994-08-03,14:00:00,14:18:00
WQAUG94,16,1994-08-03,08:25:00,08:42:00
WQAUG94,18,1994-08-02,08:08:00,08:21:00
WQAUG94,19,1994-08-04,09:26:00,09:40:00
WQAUG94,20,1994-08-01,14:29:00,14:41:00
WQAUG94,21,1994-08-04,08:15:00,08:32:00
WQAUG94,22,1994-08-04,08:55:00,09:09:00
WQAUG94,23,1994-08-04,11:54:00,12:06:00
WQAUG94,25,1994-08-01,13:50:00,14:02:00
WQAUG94,26,1994-08-04,12:27:00,12:37:00
WQAUG94,27,1994-08-04,12:56:00,13:07:00
WQAUG94,28,1994-08-04,10:53:00,11:07:00
WQAUG94,29,1994-08-04,13:54:00,14:03:00
WQAUG94,30,1994-08-04,13:26:00,13:42:00
WQAUG94,31,1994-08-01,12:26:00,12:43:00
WQAUG94,32,1994-08-04,14:39:00,14:50:00
WQAUG94,33,1994-08-01,11:49:00,12:00:00
WQAUG94,34,1994-08-04,15:35:00,15:43:00
WQAUG94,A2,1994-08-02,12:23:00,12:41:00
WQAUG94,A2_ISC,1994-08-01,08:35:00,00:00:00
WQAUG94,A3_ISC,1994-08-01,09:03:00,00:00:00
WQAUG94,A4,1994-08-02,13:07:00,13:22:00
WQAUG94,A5_ISC,1994-08-01,10:27:00,00:00:00
WQAUG94,B1S_ISC,1994-08-01,11:02:00,00:00:00
WQAUG94,B2_ISC,1994-08-01,11:10:00,00:00:00
WQAUG94,B3,1994-08-02,11:20:00,11:37:00
WQAUG94,B3_ISC,1994-08-01,11:25:00,00:00:00
WQAUG94,B4_ISC,1994-08-01,11:40:00,00:00:00
WQAUG94,BLANK A,1994-08-01,00:00:00,00:00:00
WQAUG94,BLANK B,1994-08-02,00:00:00,00:00:00
WQAUG94,C1_ISC,1994-08-01,12:01:00,00:00:00
WQAUG94,C2_ISC,1994-08-01,12:29:00,00:00:00
WQAUG94,D3,1994-08-02,09:53:00,10:13:00
WQAUG94,E1,1994-08-03,15:11:00,15:48:00
WQAUG94,F2,1994-08-03,16:18:00,16:33:00
WQAUG94,F3,1994-08-01,15:04:00,15:24:00
WQAUG94,H4,1994-08-04,11:29:00,11:41:00
WQAUG94,H6,1994-08-01,13:13:00,13:35:00
WQAUG94,H-B_ISC,1994-08-01,10:37:00,00:00:00
WQAUG94,H-C1_ISC,1994-08-01,10:18:00,00:00:00
WQAUG94,I2,1994-08-01,10:53:00,11:11:00
WQAUG94,M3,1994-08-01,08:05:00,08:27:00
WQAUG95,01,1995-08-03,11:33:00,11:55:00
WQAUG95,02,1995-08-03,12:03:00,12:20:00
WQAUG95,03,1995-08-03,11:09:00,11:22:00
WQAUG95,04,1995-08-03,12:39:00,12:50:00
WQAUG95,05,1995-08-03,10:45:00,10:58:00
WQAUG95,06,1995-08-03,13:03:00,13:15:00
WQAUG95,07,1995-08-03,14:01:00,14:15:00
WQAUG95,08,1995-08-03,10:13:00,10:23:00
WQAUG95,09,1995-08-03,09:40:00,09:50:00
WQAUG95,10,1995-08-03,14:45:00,15:02:00
WQAUG95,12,1995-08-03,09:07:00,09:19:00
WQAUG95,13,1995-08-02,13:57:00,14:13:00
WQAUG95,14,1995-08-02,13:18:00,13:34:00
WQAUG95,15,1995-08-02,12:37:00,12:59:00
WQAUG95,16,1995-08-03,08:34:00,08:45:00
WQAUG95,18,1995-08-02,15:16:00,15:30:00
WQAUG95,19,1995-08-02,10:27:00,10:41:00
WQAUG95,20,1995-08-02,11:02:00,11:21:00
WQAUG95,21,1995-08-02,08:02:00,08:16:00
WQAUG95,22,1995-08-01,09:54:00,10:10:00
WQAUG95,23,1995-08-02,08:33:00,08:53:00
WQAUG95,25,1995-08-01,12:27:00,12:40:00
